"Customer ID",Recency_Days,Frequency,Total_Spend,Customer_Segment
18101,54,1,112.5,Regular
14750,116,1,112.03000000000002,"Churn Risk (Lost)"
14166,6,1,111.95000000000003,Regular
15875,26,1,111.71999999999998,Regular
16064,105,1,111.00000000000003,"Churn Risk (Lost)"
12692,17,1,110.95,Regular
16948,36,1,110.9,Regular
17740,21,2,110.70000000000002,Regular
14279,61,1,110.5,Regular
16385,11,1,110.26,Regular
15086,5,1,110.03000000000002,Regular
12361,62,1,109.19999999999999,Regular
18203,111,1,109.08000000000001,"Churn Risk (Lost)"
15660,52,1,109,Regular
16883,115,1,108.95,"Churn Risk (Lost)"
14818,27,1,108.5,Regular
15659,33,1,108.44000000000001,Regular
15323,41,1,108.19999999999999,Regular
13807,115,1,107.95,"Churn Risk (Lost)"
16840,54,1,107.75,Regular
14943,43,1,107.62,Regular
16301,116,1,107.33,"Churn Risk (Lost)"
16047,62,1,107.14,Regular
16666,1,1,106.96000000000001,Regular
16082,50,1,106.75000000000001,Regular
14637,57,1,106.67999999999998,Regular
15711,64,1,106.65,Regular
15850,106,1,106.65,"Churn Risk (Lost)"
16081,54,1,105.88,Regular
15642,109,1,105.78000000000003,"Churn Risk (Lost)"
16430,61,1,104.95,Regular
17328,53,1,104.7,Regular
17707,24,2,104.39999999999999,Regular
13487,114,1,103.95,"Churn Risk (Lost)"
13957,38,1,102.84,Regular
15924,111,1,102.82000000000001,"Churn Risk (Lost)"
13921,101,1,102.75,"Churn Risk (Lost)"
13619,54,1,102.74000000000001,Regular
15591,20,2,102.50000000000001,Regular
16487,39,1,102.19999999999999,Regular
18063,13,1,102,Regular
17325,21,1,101.9,Regular
15447,5,1,101.30000000000001,Regular
16524,71,1,101.29999999999998,Regular
15921,20,1,100.17999999999999,Regular
15580,50,1,99.69000000000001,Regular
16694,103,1,98.30000000000001,"Churn Risk (Lost)"
16892,111,1,97.55,"Churn Risk (Lost)"
13824,17,1,96.96,Regular
13104,33,1,96.66,Regular
13427,102,1,96.00000000000001,"Churn Risk (Lost)"
13793,26,1,96,Regular
15403,110,1,95.76,"Churn Risk (Lost)"
13433,76,1,95.19999999999999,Regular
16521,28,1,95.12000000000002,Regular
16412,53,1,94.55000000000003,Regular
12992,105,1,93.35000000000001,"Churn Risk (Lost)"
15082,48,1,93.35,Regular
13773,39,1,91.4,Regular
13392,57,1,91.14,Regular
16585,75,1,89.32,Regular
12789,73,1,89.25,Regular
17606,117,1,87.30000000000001,"Churn Risk (Lost)"
12891,6,2,84,Regular
14347,116,1,82.60000000000001,"Churn Risk (Lost)"
13469,33,1,82.4,Regular
13573,17,1,81.85,Regular
13700,48,2,81.55000000000001,Regular
14717,113,1,81.3,"Churn Risk (Lost)"
15198,69,1,80.8,Regular
15847,21,1,80.62,Regular
15833,117,1,80.4,"Churn Risk (Lost)"
14190,46,1,79.9,Regular
13403,103,1,78.6,"Churn Risk (Lost)"
16628,21,1,78,Regular
12570,62,1,77.52,Regular
16867,69,1,76.74000000000001,Regular
17436,112,1,76.5,"Churn Risk (Lost)"
14613,60,1,76.32000000000001,Regular
14710,110,2,73.5,"Churn Risk (Lost)"
16459,109,1,71.78999999999999,"Churn Risk (Lost)"
16970,6,1,71.4,Regular
18006,102,1,71.4,"Churn Risk (Lost)"
17763,33,3,71.15,Regular
18037,5,7,70.15,Regular
12568,24,1,70,Regular
16601,3,1,67.25,Regular
14119,98,1,66.48,Regular
16199,11,1,66,Regular
16583,53,1,64.5,Regular
14083,101,1,64.17,"Churn Risk (Lost)"
12404,62,1,63.24,Regular
17572,104,1,62.31,"Churn Risk (Lost)"
13208,116,1,61.120000000000005,"Churn Risk (Lost)"
15375,70,1,60.959999999999994,Regular
16605,104,1,60.48,"Churn Risk (Lost)"
14464,7,1,60,Regular
15250,20,1,60,Regular
17816,38,2,59.550000000000004,Regular
15371,42,1,59.400000000000006,Regular
15287,117,1,58.2,"Churn Risk (Lost)"
12466,62,1,56.73,Regular
12776,47,1,55.5,Regular
12860,73,1,55.47,Regular
17035,116,1,54.599999999999994,"Churn Risk (Lost)"
12496,0,2,54.09,Regular
14609,48,1,53.28,Regular
13591,105,1,53.2,"Churn Risk (Lost)"
16330,42,1,51.42999999999999,Regular
14495,39,1,51,Regular
17184,110,1,50.55,"Churn Risk (Lost)"
15094,24,1,50,Regular
17330,27,1,49.95,Regular
14380,62,1,48.96,Regular
16530,48,1,48.349999999999994,Regular
15698,4,1,46.2,Regular
15775,11,1,45.6,Regular
15672,105,1,45.300000000000004,"Churn Risk (Lost)"
17193,117,1,45,"Churn Risk (Lost)"
18002,111,1,44.32000000000001,"Churn Risk (Lost)"
17916,8,2,43.870000000000005,Regular
17847,25,1,40.65,Regular
15603,28,1,40,Regular
15903,74,1,39.8,Regular
14912,62,1,39.67,Regular
15512,56,1,39,Regular
15693,39,1,37.5,Regular
17352,76,1,36.25,Regular
15564,56,1,35.04,Regular
17536,62,1,34.78,Regular
17557,112,1,34,"Churn Risk (Lost)"
14977,105,1,31.929999999999996,"Churn Risk (Lost)"
14865,118,1,31.200000000000003,"Churn Risk (Lost)"
14819,98,1,30.64,Regular
17753,82,1,30.45,Regular
17319,49,1,29.1,Regular
15702,62,1,27.82,Regular
17246,118,1,23.48,"Churn Risk (Lost)"
16537,21,1,23.35,Regular
12606,62,1,21,Regular
15999,115,1,20.4,"Churn Risk (Lost)"
16535,60,1,20,Regular
13666,115,1,19.5,"Churn Risk (Lost)"
14191,108,1,15.9,"Churn Risk (Lost)"
12846,62,1,15.58,Regular
13585,118,1,12.75,"Churn Risk (Lost)"
17960,21,1,10.9,Regular
18115,77,1,9.7,Regular
14095,102,1,2.95,"Churn Risk (Lost)"
13584,55,1,1.3,Regular
14103,45,1,0,Regular
14827,45,1,0,Regular
